 #bytes #iterations    t_min[usec]    t_max[usec]  t_typical[usec]    t_avg[usec]    t_stdev[usec]   99% percentile[usec]   99.9% percentile[usec]
 142     10000          2.11           3.80         2.16     	       2.17        	0.08   		2.56    		2.60   
 143     10000          2.10           4.25         2.16     	       2.17        	0.08   		2.56    		3.15   
 144     10000          2.11           4.87         2.16     	       2.18        	0.08   		2.56    		3.06   
 145     10000          2.11           6.41         2.16     	       2.18        	0.08   		2.56    		2.74   
 146     10000          2.10           6.30         2.16     	       2.17        	0.08   		2.56    		2.59   
 147     10000          2.11           6.26         2.16     	       2.18        	0.08   		2.56    		2.68   
 148     10000          2.11           29.86        2.16     	       2.18        	0.08   		2.56    		3.13   
 149     10000          2.11           4.96         2.16     	       2.18        	0.08   		2.56    		2.91   
 150     10000          2.11           6.33         2.17     	       2.18        	0.09   		2.57    		2.82   
 151     10000          2.11           69.87        2.17     	       2.19        	0.08   		2.58    		2.92   
 152     10000          2.11           6.22         2.16     	       2.18        	0.08   		2.56    		3.01   
 153     10000          2.12           6.32         2.18     	       2.19        	0.08   		2.58    		2.76   
 154     10000          2.12           6.98         2.18     	       2.19        	0.08   		2.58    		2.97   
 155     10000          2.12           5.06         2.17     	       2.19        	0.08   		2.58    		2.67   
 156     10000          2.12           4.72         2.17     	       2.19        	0.08   		2.58    		2.62   
 157     10000          2.15           6.25         2.20     	       2.22        	0.08   		2.59    		3.35   
 158     10000          2.15           6.25         2.20     	       2.21        	0.08   		2.61    		2.94   
 159     10000          2.15           11.48        2.20     	       2.22        	0.09   		2.61    		3.18   
 160     10000          2.15           58.54        2.20     	       2.22        	0.08   		2.59    		2.65   
 161     10000          2.15           6.32         2.20     	       2.22        	0.08   		2.60    		2.91   
 162     10000          2.15           6.22         2.20     	       2.21        	0.08   		2.60    		2.76   
 163     10000          2.15           6.30         2.20     	       2.22        	0.08   		2.61    		3.08   
 164     10000          2.15           6.32         2.20     	       2.22        	0.08   		2.61    		2.70   
 165     10000          2.15           4.60         2.21     	       2.22        	0.08   		2.62    		2.67   
 166     10000          2.15           6.66         2.20     	       2.22        	0.08   		2.61    		3.07   
 167     10000          2.15           86.62        2.21     	       2.22        	0.09   		2.61    		2.65   
 168     10000          2.15           6.32         2.21     	       2.22        	0.08   		2.61    		3.39   
 169     10000          2.18           6.43         2.23     	       2.24        	0.08   		2.63    		2.68   
 170     10000          2.17           4.15         2.23     	       2.24        	0.08   		2.63    		3.14   
 171     10000          2.17           3.71         2.23     	       2.24        	0.08   		2.62    		2.66   
 172     10000          2.18           6.25         2.23     	       2.24        	0.08   		2.62    		3.24   
 173     10000          2.17           81.02        2.23     	       2.25        	0.09   		2.63    		3.32   
 174     10000          2.18           6.47         2.23     	       2.25        	0.09   		2.65    		2.88   
 175     10000          2.18           6.44         2.23     	       2.25        	0.08   		2.64    		3.26   
 176     10000          2.18           6.94         2.23     	       2.25        	0.09   		2.65    		2.81   
 177     10000          2.18           6.31         2.23     	       2.25        	0.09   		2.63    		3.14   
 178     10000          2.18           6.40         2.23     	       2.25        	0.09   		2.65    		3.31   
 179     10000          2.17           6.37         2.24     	       2.25        	0.08   		2.65    		2.82   
 180     10000          2.19           5.45         2.24     	       2.25        	0.09   		2.65    		3.11   
 181     10000          2.37           5.17         2.43     	       2.44        	0.09   		2.86    		3.17   
 182     10000          2.38           65.69        2.43     	       2.45        	0.09   		2.87    		3.00   
 183     10000          2.38           7.44         2.43     	       2.45        	0.10   		2.88    		3.34   
 184     10000          2.37           9.14         2.43     	       2.45        	0.08   		2.85    		2.92   
 185     10000          2.38           6.86         2.45     	       2.46        	0.09   		2.86    		2.98   
 186     10000          2.37           4.25         2.43     	       2.45        	0.08   		2.85    		3.24   
 187     10000          2.38           3.90         2.44     	       2.46        	0.08   		2.87    		3.18   
 188     10000          2.37           6.74         2.44     	       2.45        	0.08   		2.85    		3.03   
 189     10000          2.34           6.94         2.39     	       2.40        	0.08   		2.79    		3.22   
 190     10000          2.38           6.80         2.42     	       2.45        	0.09   		2.82    		3.34   
 191     10000          2.32           7.04         2.39     	       2.40        	0.08   		2.78    		3.08   
 192     10000          2.32           87.73        2.39     	       2.40        	0.10   		2.78    		3.25   
 193     10000          2.36           6.90         2.39     	       2.41        	0.08   		2.79    		3.32   
 194     10000          2.38           4.88         2.45     	       2.47        	0.08   		2.86    		3.11   
 195     10000          2.35           39.85        2.39     	       2.41        	0.10   		2.79    		3.38   
 196     10000          2.35           9.40         2.39     	       2.40        	0.08   		2.79    		3.15   
 197     10000          2.38           68.43        2.43     	       2.45        	0.09   		2.84    		3.01   
 198     10000          2.38           6.95         2.43     	       2.45        	0.10   		2.82    		3.46   
 199     10000          2.35           6.77         2.40     	       2.42        	0.08   		2.80    		3.27   
 200     10000          2.35           5.29         2.40     	       2.41        	0.08   		2.79    		3.29   
 201     10000          2.40           5.34         2.45     	       2.46        	0.08   		2.85    		3.04   
 202     10000          2.40           6.82         2.46     	       2.47        	0.09   		2.85    		3.20   
 203     10000          2.37           6.92         2.42     	       2.43        	0.08   		2.82    		3.08   
 204     10000          2.36           6.92         2.42     	       2.44        	0.08   		2.82    		3.17   
 205     10000          2.37           6.85         2.43     	       2.44        	0.08   		2.83    		2.98   
 206     10000          2.36           7.11         2.43     	       2.44        	0.08   		2.83    		2.87   
 207     10000          2.37           6.66         2.42     	       2.44        	0.08   		2.82    		2.90   
 208     10000          2.39           6.82         2.46     	       2.48        	0.09   		2.85    		3.14   
 209     10000          2.38           7.08         2.43     	       2.44        	0.09   		2.82    		3.11   
 210     10000          2.40           6.88         2.46     	       2.48        	0.08   		2.85    		3.18   
 211     10000          2.37           74.80        2.43     	       2.44        	0.08   		2.82    		3.08   
 212     10000          2.39           8.06         2.46     	       2.48        	0.09   		2.85    		3.16   
 213     10000          2.38           4.53         2.43     	       2.44        	0.07   		2.82    		2.85   
 214     10000          2.38           4.19         2.43     	       2.44        	0.08   		2.82    		3.24   
 215     10000          2.38           66.95        2.43     	       2.45        	0.09   		2.82    		3.37   
 216     10000          2.37           6.81         2.44     	       2.45        	0.08   		2.84    		2.87   
 217     10000          2.43           85.37        2.46     	       2.49        	0.64   		2.85    		3.16   
 218     10000          2.39           6.84         2.45     	       2.46        	0.08   		2.85    		3.43   
 219     10000          2.38           6.86         2.44     	       2.46        	0.09   		2.85    		3.19   
 220     10000          2.38           5.61         2.43     	       2.45        	0.09   		2.84    		3.44   
 221     10000          2.41           6.87         2.46     	       2.47        	0.08   		2.85    		2.95   
 222     10000          2.41           6.88         2.46     	       2.47        	0.08   		2.85    		3.13   
 223     10000          2.42           69.67        2.46     	       2.48        	0.09   		2.86    		3.50   
 224     10000          2.45           66.50        2.50     	       2.52        	0.09   		2.91    		3.53   
 225     10000          2.41           6.87         2.46     	       2.48        	0.08   		2.86    		3.34   
 226     10000          2.48           4.91         2.53     	       2.56        	0.09   		2.94    		3.11   
 227     10000          2.41           6.90         2.46     	       2.48        	0.08   		2.85    		3.01   
 228     10000          2.48           39.43        2.53     	       2.56        	0.11   		2.95    		3.54   
 229     10000          2.41           86.67        2.48     	       2.49        	0.09   		2.87    		3.52   
 230     10000          2.41           6.85         2.48     	       2.49        	0.08   		2.87    		3.05   
 231     10000          2.44           7.07         2.49     	       2.51        	0.09   		2.89    		3.08   
 232     10000          2.44           5.38         2.49     	       2.52        	0.09   		2.92    		3.15   
 233     10000          2.43           6.75         2.49     	       2.49        	0.09   		2.88    		3.50   
 234     10000          2.42           6.85         2.49     	       2.49        	0.08   		2.88    		3.48   
 235     10000          2.43           6.88         2.49     	       2.52        	0.09   		2.91    		3.12   
 236     10000          2.42           6.90         2.49     	       2.49        	0.08   		2.88    		3.17   
 237     10000          2.48           7.07         2.53     	       2.55        	0.09   		2.93    		3.15   
 238     10000          2.44           6.60         2.49     	       2.50        	0.08   		2.88    		2.92   
 239     10000          2.44           6.97         2.49     	       2.51        	0.08   		2.89    		3.18   
 240     10000          2.44           42.97        2.49     	       2.50        	0.08   		2.88    		3.08   
 241     10000          2.44           6.98         2.49     	       2.51        	0.09   		2.89    		3.15   
 242     10000          2.44           51.13        2.49     	       2.51        	0.08   		2.90    		3.09   
 243     10000          2.44           6.92         2.50     	       2.51        	0.08   		2.90    		3.22   
 244     10000          2.44           4.94         2.49     	       2.51        	0.08   		2.89    		3.38   
 245     10000          2.44           6.41         2.49     	       2.50        	0.08   		2.88    		2.91   
 246     10000          2.50           7.02         2.56     	       2.59        	0.11   		2.96    		3.65   
 247     10000          2.47           7.08         2.52     	       2.55        	0.10   		2.92    		3.07   
 248     10000          2.44           6.91         2.49     	       2.50        	0.08   		2.88    		3.23   
 249     10000          2.45           6.94         2.50     	       2.52        	0.09   		2.91    		3.16   
 250     10000          2.44           5.47         2.49     	       2.51        	0.08   		2.91    		3.25   
 251     10000          2.48           4.90         2.53     	       2.55        	0.09   		2.93    		3.40   
 252     10000          2.46           6.94         2.51     	       2.52        	0.09   		2.91    		3.51   
 253     10000          2.48           59.07        2.52     	       2.54        	0.08   		2.92    		2.96   
 254     10000          2.47           18.78        2.52     	       2.54        	0.08   		2.92    		3.13   
 255     10000          2.53           7.36         2.59     	       2.61        	0.10   		3.04    		3.19   
 256     10000          2.51           4.78         2.58     	       2.60        	0.09   		3.01    		3.34   
 257     10000          2.48           5.68         2.53     	       2.55        	0.08   		2.92    		3.56   
 258     10000          2.47           7.00         2.52     	       2.54        	0.08   		2.92    		3.18   
 259     10000          2.48           8.82         2.53     	       2.55        	0.08   		2.93    		3.44   
 260     10000          2.48           9.81         2.52     	       2.54        	0.08   		2.92    		3.52   
 261     10000          2.48           44.88        2.53     	       2.55        	0.08   		2.93    		3.39   
 262     10000          2.51           5.77         2.57     	       2.60        	0.09   		2.98    		3.30   
 263     10000          2.48           7.18         2.54     	       2.55        	0.09   		2.94    		3.50   
 264     10000          2.49           7.03         2.55     	       2.56        	0.10   		2.95    		3.77   
 265     10000          2.49           65.90        2.55     	       2.55        	0.09   		2.94    		3.29   
 266     10000          2.53           71.39        2.59     	       2.60        	0.08   		3.00    		3.16   
 267     10000          2.49           7.13         2.55     	       2.56        	0.08   		2.94    		3.17   
 268     10000          2.48           6.33         2.53     	       2.55        	0.08   		2.93    		3.12   
 269     10000          2.51           6.99         2.58     	       2.59        	0.09   		2.98    		3.04   
 270     10000          2.51           7.25         2.56     	       2.58        	0.09   		2.96    		3.13   
 271     10000          2.53           85.97        2.59     	       2.61        	0.10   		2.99    		3.49   
 272     10000          2.50           6.92         2.58     	       2.59        	0.08   		2.98    		3.11   
 273     10000          2.51           7.24         2.57     	       2.58        	0.08   		2.97    		3.18   
 274     10000          2.55           5.64         2.62     	       2.63        	0.08   		3.01    		3.27   
 275     10000          2.51           6.82         2.56     	       2.58        	0.09   		2.96    		3.40   
 276     10000          2.51           7.12         2.57     	       2.58        	0.08   		2.97    		3.26   
 277     10000          2.51           31.22        2.56     	       2.58        	0.08   		2.97    		3.47   
 278     10000          2.50           7.01         2.56     	       2.58        	0.08   		2.96    		3.56   
 279     10000          2.51           6.99         2.56     	       2.58        	0.08   		2.96    		3.01   
 280     10000          2.51           4.02         2.56     	       2.58        	0.07   		2.97    		3.08   
 281     10000          2.51           7.05         2.57     	       2.59        	0.08   		2.98    		3.12   
 282     10000          2.52           7.06         2.58     	       2.59        	0.09   		2.98    		3.51   
 283     10000          2.51           6.91         2.58     	       2.60        	0.08   		2.98    		3.02   
 284     10000          2.51           6.91         2.56     	       2.58        	0.09   		2.97    		3.27   
 285     10000          2.54           5.46         2.58     	       2.59        	0.08   		2.99    		3.44   
 286     10000          2.54           6.92         2.58     	       2.60        	0.08   		2.98    		3.64   
 287     10000          2.54           7.11         2.58     	       2.60        	0.09   		2.98    		3.54   
 288     10000          2.54           11.35        2.59     	       2.60        	0.08   		2.98    		3.02   
 289     10000          2.54           73.00        2.59     	       2.60        	0.08   		2.99    		3.27   
 290     10000          2.56           30.84        2.60     	       2.61        	0.08   		3.00    		3.54   
 291     10000          2.54           6.52         2.59     	       2.60        	0.08   		2.98    		3.05   
 292     10000          2.54           31.04        2.59     	       2.60        	0.08   		2.98    		3.41   
 293     10000          2.54           7.03         2.59     	       2.61        	0.08   		3.00    		3.41   
 294     10000          2.54           7.21         2.59     	       2.60        	0.08   		2.98    		3.50   
 295     10000          2.54           7.04         2.59     	       2.61        	0.08   		2.99    		3.41   
 296     10000          2.54           7.09         2.59     	       2.60        	0.08   		2.98    		3.07   
 297     10000          2.54           5.15         2.59     	       2.61        	0.08   		3.00    		3.52   
 298     10000          2.55           53.71        2.61     	       2.62        	0.08   		3.01    		3.27   
 299     10000          2.58           6.97         2.63     	       2.65        	0.09   		3.04    		3.54   
 300     10000          2.55           7.22         2.60     	       2.61        	0.08   		2.99    		3.03   
 301     10000          2.56           6.98         2.62     	       2.63        	0.08   		3.01    		3.60   
 302     10000          2.56           5.60         2.62     	       2.63        	0.07   		3.01    		3.04   
 303     10000          2.56           6.98         2.62     	       2.63        	0.08   		3.01    		3.09   
 304     10000          2.56           7.09         2.62     	       2.63        	0.08   		3.01    		3.49   
 305     10000          2.57           85.55        2.62     	       2.64        	0.09   		3.02    		3.46   
 306     10000          2.60           7.08         2.66     	       2.68        	0.08   		3.05    		3.51   
 307     10000          2.57           7.21         2.62     	       2.63        	0.08   		3.02    		3.48   
 308     10000          2.56           3.64         2.62     	       2.63        	0.07   		3.01    		3.13   
 309     10000          2.57           7.02         2.62     	       2.63        	0.08   		3.01    		3.46   
 310     10000          2.57           59.88        2.62     	       2.63        	0.08   		3.01    		3.07   
 311     10000          2.56           26.47        2.62     	       2.63        	0.08   		3.01    		3.13   
 312     10000          2.57           66.47        2.62     	       2.63        	0.08   		3.02    		3.22   
 313     10000          2.60           5.41         2.64     	       2.66        	0.09   		3.04    		3.20   
 314     10000          2.58           6.99         2.62     	       2.64        	0.09   		3.02    		3.16   
 315     10000          2.57           7.08         2.63     	       2.65        	0.08   		3.04    		3.28   
 316     10000          2.57           7.07         2.62     	       2.64        	0.09   		3.03    		3.54   
 317     10000          2.60           7.10         2.64     	       2.65        	0.08   		3.04    		3.38   
 318     10000          2.59           5.57         2.64     	       2.65        	0.08   		3.04    		3.17   
 319     10000          2.61           7.08         2.67     	       2.69        	0.08   		3.07    		3.21   
 320     10000          2.59           24.26        2.66     	       2.68        	0.08   		3.07    		3.40   
 321     10000          2.61           85.82        2.65     	       2.67        	0.09   		3.05    		3.30   
 322     10000          2.61           7.13         2.66     	       2.68        	0.08   		3.06    		3.47   
 323     10000          2.64           7.06         2.69     	       2.72        	0.09   		3.10    		3.55   
 324     10000          2.65           5.32         2.72     	       2.74        	0.09   		3.18    		3.41   
 325     10000          2.64           7.01         2.69     	       2.71        	0.09   		3.08    		3.25   
 326     10000          2.61           7.20         2.66     	       2.68        	0.08   		3.06    		3.31   
 327     10000          2.67           20.43        2.72     	       2.74        	0.08   		3.16    		3.31   
 328     10000          2.61           7.11         2.66     	       2.68        	0.09   		3.06    		3.27   
 329     10000          2.61           4.69         2.69     	       2.70        	0.08   		3.08    		3.23   
 330     10000          2.61           7.14         2.67     	       2.68        	0.09   		3.08    		3.87   
 331     10000          2.61           78.15        2.68     	       2.69        	0.09   		3.08    		3.53   
 332     10000          2.61           35.03        2.68     	       2.69        	0.08   		3.08    		3.19   
 333     10000          2.63           7.11         2.69     	       2.71        	0.09   		3.09    		3.29   
 334     10000          2.63           4.85         2.69     	       2.70        	0.08   		3.08    		3.35   
 335     10000          2.63           73.94        2.69     	       2.70        	0.09   		3.08    		3.58   
 336     10000          2.63           7.11         2.69     	       2.70        	0.08   		3.08    		3.31   
 337     10000          2.63           11.22        2.69     	       2.70        	0.08   		3.09    		3.60   
 338     10000          2.63           7.00         2.69     	       2.70        	0.08   		3.08    		3.63   
 339     10000          2.64           5.58         2.69     	       2.70        	0.08   		3.09    		3.38   
 340     10000          2.63           7.17         2.69     	       2.70        	0.08   		3.08    		3.12   
 341     10000          2.63           7.03         2.69     	       2.70        	0.08   		3.08    		3.41   
 342     10000          2.64           86.29        2.72     	       2.73        	0.10   		3.11    		3.64   
 343     10000          2.67           7.17         2.72     	       2.75        	0.09   		3.13    		3.44   
 344     10000          2.64           4.88         2.70     	       2.71        	0.08   		3.10    		3.13   
